processo,cd_acordao,classe,assunto,relator,comarca,orgao_julgador,camara,secao,data_julgamento,data_publicacao,valor_indenizacao,tem_dano_moral,houve_majoracao,n_palavras_ementa,ementa
1071940-28.2025.8.26.0100,20248994,Apelação Cível,Atraso de vôo,Simões de Almeida,São Paulo,13ª Câmara de Direito Privado,13,Direito Privado,06/03/2026,06/03/2026,10000.0,False,False,128,"APELAÇÃO – Ação de indenização por danos materiais e morais – Transporte aéreo internacional – Atraso em voo de conexão que ensejou perda do outro voo de conexão e chegada ao destino com atraso de vinte horas – Aplicação do Código de Defesa do Consumidor - Alegação de restrições operacionais de segurança – Responsabilidade objetiva da companhia aérea – Fortuito interno – Falha na prestação do serviço – Fatos que extrapolam o mero aborrecimento – Danos morais configurados - Quantum indenizatório devidamente arbitrado em consonância aos princípios da proporcionalidade e razoabilidade e de acordo com o patamar adotado por Câmaras deste e. Tribunal de Justiça de São Paulo em casos semelhantes, considerando os desdobramentos dos fatos narrados, no valor de R$ 10.000,00 (dez mil reais) - Recurso provido."
1003043-25.2025.8.26.0236,20249380,Apelação Cível,Bancários,JAIRO BRAZIL,Ibitinga,19ª Câmara de Direito Privado,19,Direito Privado,06/03/2026,06/03/2026,5000.0,True,False,118,"DECLARATÓRIA CUMULADA COM INDENIZAÇÃO POR DANO MORAL . Contrato de seguro. Autora que nega a contratação de seguro. Banco requerido que não demonstrou satisfatoriamente nos autos a contratação alegada por ele, a ser devida a restituição dos valores descontados. 'print' juntado aos autos que é insuficiente para comprovar a contratação impugnada. Contrato supostamente firmado em terminal eletrônico, sem conhecimento das cláusulas e condições. Dever de informação imposto pelo CDC não observado. Abusividade e falha na prestação dos serviços. RESTITUIÇÃO EM DOBRO. Cabimento. Requisitos presentes. DANO MORAL . Ocorrência. Situação vivenciada pela apelante que não se traduz em meros aborrecimentos ou simples dissabores. Dano ""in re ipsa"". Indenização arbitrada em R$ 5.000,00 (cinco mil reais). Sentença reformada. Apelação provida."
1002052-25.2023.8.26.0396,20244036,Embargos de Declaração Cível,Alienação Fiduciária,Morais Pucci,Novo Horizonte,26ª Câmara de Direito Privado,26,Direito Privado,06/03/2026,06/03/2026,,False,False,48,"Embargos de declaração. Omissão no julgado, que não fixou os critérios para apuração do valor devido do financiamento, a ser deduzido do montante a ser pago à ré caso impossível a devolução do veículo pelo autor. Omissão aclarada nesta oportunidade. Acórdão mantido quanto aos demais termos. Embargos acolhidos."
1001177-23.2024.8.26.0266,20237135,Apelação Cível,Prestação de Serviços,Michel Chakur Farah,Itanhaém,28ª Câmara de Direito Privado,28,Direito Privado,23/02/2026,05/03/2026,4000.0,True,False,206,"APELAÇÃO - Prestação de serviço - Ação indenizatória - Reparo em veículo automotor - Alegação inicial de falha no serviço - Sentença de improcedência – Reforma - Necessidade – Alegação do réu de que deu ciência ao autor acerca da necessidade de retífica completa do motor do veículo – Negativa do autor – Falta de prova a respeito – Direito à informação que não foi respeitado – Motor do veículo que veio a fundir posteriormente, com aumento de despesas para conserto - Lucros cessantes – Não comprovação – Autor que não indica com precisão a data em que o motor fundiu – Impossibilidade de indenização pelo período em que o veículo ficou na oficina do réu para reparo ou tentativa de conserto– Gastos com aluguel de novo veículo – Possibilidade- Autor que necessitou alugar carro para exercer a profissão de motorista de aplicativo – Despesa extraordinária que deve ser suprida – Dano moral - Existência – Fato que extrapola o mero aborrecimento – Valor módico, contudo, tendo em vista que o réu devolveu, antes do ajuizamento da ação, o valor cobrado, e ainda diante da modesta condição dele como mecânico – Valor arbitrado em R$4.000,00, que atende aos principios da razoabilidade e proporcionalidade- Recurso parcialmente provido."
1002217-92.2025.8.26.0011,20235181,Apelação Cível,Bancários,Guilherme Santini Teodoro,São Paulo,Núcleo 4.0-T. II (DP2),,,04/03/2026,04/03/2026,,False,False,183,"BANCÁRIO. Ação declaratória de inexigibilidade de débito e reparação por danos moral e material. Golpe do falso advogado. Sentença de procedência. Inconformismo do réu. Realização de transações bancárias não autorizadas (empréstimos e transferências via PIX), após contato telefônico com falso escritório de advocacia. Falha na prestação do serviço do banco por falta de medidas de segurança: vulnerabilidade do sistema bancário e ausência de bloqueio de transferências atípicas. Operações de valor expressivo, destinadas a terceiros sem vínculo prévio com o autor. Hipótese de caso fortuito interno (Súmula 479 do STJ). Culpa concorrente da vítima caracterizada. O autor violou o dever de cautela ao seguir instruções dos fraudadores, entrar no aplicativo do banco e executar os comandos indicados, contribuindo para o êxito da fraude. Danos patrimoniais evidenciados, com arbitramento de reparação em 50% do prejuízo. Inteligência do art. 945 do Código Civil. Precedentes. Danos morais inexistentes. Autor que concorreu para o golpe. Falta de provas de ofensa à dignidade do consumidor em razão da momentânea indisponibilidade do dinheiro ou da demora ou resistência do réu em resolver a questão. Recurso do réu provido em parte."
1016735-51.2024.8.26.0196,20233864,Apelação Cível,Acidente de Trânsito,Marcos de Lima Porta,Franca,Núcleo 4.0-T. V (DP3),,,04/03/2026,04/03/2026,,False,False,99,"APELAÇÃO CÍVEL. ACIDENTE DE TRÂNSITO. 
Preliminar. Ilegitimidade passiva da requerida Raquel. Provas que indicam que o veículo foi vendido ao condutor requerido antes do acidente, transferindo a propriedade pela tradição. Feito extinto nos termos do artigo 485, VI, do CPC. Mérito. Indenização por danos materiais e morais. Sentença de parcial procedência. Insurgência da parte requerida alegando culpa exclusiva da requerente. Não cabimento. Sentença suficientemente fundamentada. Inteligência do art. 252 do Regimento Interno do TJ/SP. Sentença reformada em parte para julgar extinto o feito nos termos do artigo 485, VI do CPC, em relação à co-requerida Raquel. Recurso parcialmente provido."
1018419-51.2024.8.26.0506,20229508,Apelação Cível,Bancários,Ricardo Pessoa de Mello Belli,Ribeirão Preto,19ª Câmara de Direito Privado,19,Direito Privado,03/03/2026,03/03/2026,5000.0,True,False,450,"Apelação – Serviços bancários – Ação cominatória c.c. indenizatória – Golpe da falsa central de atendimento – Autoras que receberam contato telefônico de suposto preposto da instituição financeira oferecendo procedimento de segurança – Desse modo ilaqueadas, as autoras realizaram transferências por ""pix"" para conta de terceiros – Sentença de rejeição dos pedidos – Irresignação parcialmente procedente. 1. Preliminar de infração ao princípio da dialeticidade. Afastamento. Peça recursal dando cumprimento ao pressuposto do art. 1.010, III, do CPC. 2. Impugnação aos benefícios da gratuidade da justiça suscitada em contrarrazões, não merecendo ser conhecida. Preclusão em torno do tema, uma vez que, concedida a gratuidade na decisão inicial do processo, a ré não cuidou de ofertar impugnação em contestação, o que seria de rigor, nos termos do art. 100, ""caput"", do CPC. 3. Aparato eletrônico colocado pelos bancos e outros grandes fornecedores à disposição dos clientes cuja finalidade maior é a de poupar gastos com a contratação de pessoal e de agilizar os negócios realizados com a massa consumidora. Desarrazoado pretender carrear ao consumidor os riscos inerentes a operações assim realizadas, notadamente em não havendo sistema de segurança eficiente para afastar ou minimizar o risco. Fraude de que trata a demanda em exame representando episódio frequente e podendo ser evitado mediante a adoção de sistema de detecção de operações que fujam ao perfil do consumidor, para efeito de consulta prévia sobre a autoria e legitimidade dessas operações. Operações, ademais, com padrão típico de fraude. Inequívoca a responsabilidade civil da instituição financeira mantenedora das contas das autoras nessas circunstâncias 4. Instituição de pagamento PAGSEGURO da qual, por seu turno, era exigível, nas circunstâncias, a demonstração da regular abertura da conta, nos termos das Resoluções BACEN nº 96/21 e nº 4.753/19. Prova não produzida. Pagamentos realizados mediante transferências por ""pix"" dirigidas à indigitada conta. Existência da conta que representou importante ingrediente para a verificação da fraude. Falha no serviço da instituição corré evidenciada, a ensejar a respectiva responsabilidade civil. Precedentes deste Tribunal e do STJ. 5. Aplicação da teoria do risco da atividade, expressa no art. 14 do CDC. Hipótese se enquadrando no enunciado da Súmula 479 do STJ. 6. Culpa concorrente das autoras caracterizada. Vítimas que, não obstante os frequentes alertas sobre golpes dessa natureza, seguiram instruções de terceiros desconhecidos por telefone e aplicativo de mensagens, realizando operações atípicas sem confirmação pelos canais oficiais da instituição financeira. Aplicação do art. 945 do CC. 7. Dano moral caracterizado, mas reduzido em razão da culpa concorrente. Indenização arbitrada em R$ 5.000,00, sob responsabilidade solidária das rés. 8. Sentença reformada, para proclamar a parcial procedência da demanda e repartir igualitariamente a responsabilidade pelas verbas da sucumbência. 

Afastaram as questões preliminares e deram provimento parcial à apelação."
1006987-61.2024.8.26.0271,20230555,Apelação Cível,Associação,Daniela Cilento Morsello,Itapevi,9ª Câmara de Direito Privado,9,Direito Privado,03/03/2026,03/03/2026,1500.0,False,False,124,"APELAÇÃO. AÇÃO DE OBRIGAÇÃO DE FAZER C.C PEDIDO DE INDENIZAÇÃO POR DANOS MORAIS . Sentença de parcial procedência para determinar a exclusão pelo réu da postagem efetuada em suas redes sociais e condená-lo ao pagamento de indenização fixada em R$1.500,00 (um mil e quinhentos reais). Irresignação do requerido. Não acolhimento. Manifestações do demandado que extrapolaram o direito à liberdade de pensamento e expressão (artigo 5º, incisos IV e IX, da Constituição Federal). Dano extrapatrimonial demonstrado. Apelante que compartilhou publicação com termos pejorativos e vinculou-a à página oficial da autora. Eventual não configuração do crime de difamação que não afasta o dano suportado pela parte autora. Utilização do termo ""máfia"" que, no contexto da publicação, macula a honra objetiva da apelada. Sentença mantida. Recurso desprovido."
1005847-54.2024.8.26.0024,20229979,Agravo Interno Cível,Vícios de Construção,J.L. Mônaco da Silva,Andradina,5ª Câmara de Direito Privado,5,Direito Privado,03/03/2026,03/03/2026,,False,False,146,"AGRAVO INTERNO - Interposição contra decisão do relator que negou seguimento aos recursos - Inconformismo - Desacolhimento - Inexistência de ofensa ao princípio da colegialidade - Art. 168, § 3º, do RITJSP que confere ao relator a prerrogativa de negar seguimento a recurso manifestamente improcedente - Interposição de agravo interno ou de agravo regimental que afasta, ademais, a alegada violação ao referido princípio - Precedentes do Colendo Superior Tribunal de Justiça - Sentença apelada que julgou procedente a ação de indenização por danos matérias e morais por vícios construtivos - Preliminar de ilegitimidade passiva que não comporta acolhimento, considerando que o contrato de compra e venda foi com ela firmado - Prova técnica que foi clara ao atribuir os danos à execução da obra, afastando a alegação de mau uso ou ausência de manutenção como causa exclusiva das patologias verificadas - Decisão mantida - Recurso desprovido."
1012795-13.2023.8.26.0229,20219003,Apelação Cível,Espécies de Títulos de Crédito,Cristina Di Giaimo Caboclo,Hortolândia,11ª Câmara de Direito Privado,11,Direito Privado,28/02/2026,28/02/2026,8000.0,True,False,89,"APELAÇÃO. AÇÃO DECLARATÓRIA DE INEXIGIBILIDADE DE DÉBITO C.C. INDENIZAÇÃO POR DANOS MORAIS . Sentença de parcial procedência, com declaração da inexistência e inexigibilidade da operação e condenação do requerido ao pagamento de indenização por danos morais no valor de R$ 8.000,00. Insurgência do réu, que não se desincumbiu de seu ônus probatório. Documentos apresentados que são insuficientes para comprovar a regularidade do débito. Declaração de inexistência do débito devida. DANO MORAL . Quantum indenizatório arbitrado que comporta redução para R$ 5.000,00, nas circunstâncias do caso concreto. Recurso parcialmente provido."
1008502-38.2025.8.26.0032,20216047,Apelação Cível,Empréstimo consignado,José Wagner de Oliveira Melatto Peixoto,Araçatuba,37ª Câmara de Direito Privado,37,Direito Privado,27/02/2026,27/02/2026,,True,False,303,"DIREITO DO CONSUMIDOR – CONTRATOS DE CONSUMO – BANCÁRIOS – Ação declaratória e indenizatória – Sentença de procedência – Preliminar de falta de interesse processual, rejeitada – Desnecessidade de prévio esgotamento da via administrativa, diante da garantia constitucional da inafastabilidade da jurisdição e do direito de ação (art. 5º, XXXV da CF) – Interesse de agir caracterizado – Precedentes desta Corte – Empréstimo consignado – Negativa de contratação – Hipótese em que o banco apresentou documentos relativos à contratação – Autora que nega a autenticidade da assinatura aposta no contrato apresentado – Banco que não se interessou em produzir prova de perícia grafotécnica, de seu ônus (CPC, art. 428, II e 429, II) – Réu que não se desincumbiu do ônus de provar a existência da relação jurídica geradora do débito – Aplicação do Tema Repetitivo 1.061 do C. STJ – Contratação não provada – Convalidação do negócio jurídico – Descabimento – Contrato nulo que não se convalida com o decurso do tempo – CC, art. 169 – Precedente – Responsabilidade objetiva – Súmula STJ 479 – Partes que tornam ao estado anterior em que se encontravam, revertendo-se débitos e créditos com compensação - Repetição de indébito em dobro, com base no art. 940 do CC e art. 42 do CDC, que nas circunstâncias resulta incabível por ausência de dolo ou má-fé – Correção monetária e juros de mora – Incidências a contar de cada pagamento – Dano de natureza extracontratual – Súmula STJ 54 – Parcelas cobradas anteriormente ao quinquênio que antecede o ajuizamento da ação atingidas pela prescrição – Precedentes do STJ e da Corte – Dano moral – Inocorrência – Situação que não ultrapassou a seara do mero aborrecimento – Indenização desconstituída – Ação parcialmente procedente – Decaimento recíproco – Ônus adequados – Sentença parcialmente modificada – Recurso parcialmente provido."
